Tweet,Sentiment,Confidence
"Here is the clip of my near miss I had today and $TSLA FSD beta Pre-braking (I could feel it) before I braked hard giving me just enough time to avoid a major collision

Thank you  and  team for your commitment to $TSLA safety first. I am forever grateful.",POSITIVE,0.9923954010009766
$TSLA Millions of people will experience zero-intervention rides on  by year-end,NEGATIVE,0.969589352607727
I want to love my  but I’m shocked at how poorly it’s made. Picked it up in December and it’s been in the shop 7 times in 9 months for the same issues.  how can you justify this when other car companies are chasing right behind you?,NEGATIVE,0.999739944934845
"This guy used a bracelet to scratch a  for no apparent reason on the  parking lot on Lawrence Station Rd, then left in a Honda.  investigating",NEGATIVE,0.999110758304596
"$TSLA FSD beta just saved me from a major collision

Driving at 45 mph below and a minivan followed a truck into the intersection at the same time I was crossing

I could feel the brakes Pre activate and then I slammed them down narrowly missing a collision. 

Wow. Seconds matter",NEGATIVE,0.9965378046035767
My business I'm ready  60%pi price 6700$per 1 pi,NEGATIVE,0.9877499938011169
$TSLA Plaid is addicting,NEGATIVE,0.972709059715271
"The comprehensive tour of my detailed $TSLA earnings forecast model continues (parts 1-18 are now public!), covering Adjusted EBITDA, Depreciation…

… and Rob Maurer’s favorite metric:
Automotive Gross Margin Excluding Regulatory Credits.",POSITIVE,0.8921671509742737
You have habit of taking an exponential growth and dividing it evenly across a time period. Maybe because you were a D student in Math OR you want to take any  story and give it a negative spin. I think it’s both.,NEGATIVE,0.9966680407524109
"You haven't kept up with how production ramp works, now  have you? How many times does Elon have to repeat that production ramp is the toughest part? It takes 1 year to ramp to 5k a week typically.  Anything faster is icing on top.",NEGATIVE,0.9983362555503845
"$TSLA Base Case Price Targets through 2022. 1.41m deliveries, 31% vehicle margins, $4.55 EPS.",NEGATIVE,0.9839868545532227
"So, despite opening in early April, to a massive media blitz (&amp; coverage from every major media outlet) &amp; the promise of 500K cars/yr, or ~10K/week, TSLA has produced at a rate of &lt;500/week (or -95% below stated capacity)? Is this not a?disappointment of “Herculean” size ?",NEGATIVE,0.9992433786392212
"Took them over 9 months to build the first 10k, and they'll make the next 10k in under 2 months.

$TSLA",NEGATIVE,0.995740532875061
"This is a 500,000 car/year factory that had a much publicized ""Grand Opening CyberRodeo"" in EARLY APRIL.

They have built &lt;500 cars/week since then.

$TSLA is the world's biggest fraudulent stock promotion.",NEGATIVE,0.9927154183387756
Congrats! It’s been awesome to watch how far Giga Texas has come from the beginning! Onwards and upwards from here!,POSITIVE,0.9994075298309326
"A lot of people don't get it. 

Building one sexy EV for all is not just the car itself, but the whole infrastructure plus scaling that infrastructure plus making it user friendly &amp; easy plus speed plus plus ... 

Only $TSLA has done it. NO ONE else so far. NO ONE else.",NEGATIVE,0.9899848699569702
"’s  countdown continues. It's still up for grabs! 

Not only does your  allow  testing access, but maybe lets you drive away a . Get involved now with $MCRT",POSITIVE,0.9892856478691101
"The coming earnings recession will likely brutalize stocks. Except for $TSLA. What other company could lose 30% of their demand, yet still have more demand than production, while growing at an over 50% annual rate, during a recession? Q3 &amp; Q4 could be vindication for Tesla.",NEGATIVE,0.9966537952423096
"*TESLA: 10,000 MODEL Y CARS BUILT AT GIGA TEXAS TO DATE $TSLA",NEGATIVE,0.8099848628044128
"Tesla number 90 000 was registered in Norway today  

$TSLA",NEGATIVE,0.9379101991653442
"- Tesla: The King—New Insights From Raging BULL

NEW
 
$TSLA",POSITIVE,0.9971724152565002
Congrats  employees! Nice work,POSITIVE,0.9998310804367065
Congrats! Big milestone!,POSITIVE,0.9997931122779846
Congrats  team!,POSITIVE,0.9997239708900452
"10,000 Model Ys built at Giga Texas to date",NEGATIVE,0.5679842233657837
"I would say  customer support is terrible; but, it’s actually non existent. I am locked out of my account and the website says to contact them; but, it’s impossible to contact them. They don’t let you. I can’t add a credit card to my account and thus can’t charge",NEGATIVE,0.9984791874885559
"I’ve driven a wide variety of cars. 

My favorite cars to drive are made by  

That’s an an honest statement.  They’re absolutely spectacular.  Amazing technology, so comfortable, insane power, no emissions.",POSITIVE,0.9998520612716675
"I’ve been wrong about $TSLA before. I thought I could get a 10 fold return by 2027. It was 20x by 2021. 

I might be wrong again.",NEGATIVE,0.9982299208641052
"2 weeks till end of quarter and AI Day 2.

2 weeks + 2 days till Q3 P&amp;D report.

1 month + 1 week till Q3-22 financial results.

Maybe some FSD stuff in between.

$TSLA",NEGATIVE,0.9919242262840271
"Tesla Shanghai factory resumed production after the typhoon. At the site we see that Tesla red is especially abundant, it seems that Chinese consumers still like red. So what color did you pick? Can you tell us about it?",NEGATIVE,0.5596803426742554
"Giga Texas:

All these trailers filled with supplies are to support a massive factory ramp in Q4.

$TSLA",NEGATIVE,0.9968194961547852
They gonna send you a keychain,NEGATIVE,0.9834591746330261
What's up  ... looking to sponsor a fighter with a Model X...,POSITIVE,0.910149335861206
"Am I the only one who thinks it's super cool that  doesn't even have USD prices on their website for some items, they're exclusively sold in DOGE?

I think it's pretty great. Well done,",POSITIVE,0.9994547963142395
"Demand, production cost and rate of production. This is what matters. $TSLA",POSITIVE,0.9960488677024841
First Supercharge with the new  ModelY.,POSITIVE,0.9693682193756104
"Mr. President, is there a reason you don't give Tesla a credit? $TSLA is the only growing company is the US. Come on . Put your big boy panties on &amp; do the right thing.",NEGATIVE,0.9908455014228821
Tesla $TSLA Gets PT Boost to $400 per Share from Deutsche Bank,NEGATIVE,0.6209725737571716
Tesla $TSLA Gets PT Boost to $400 per Share from Deutsche Bank,NEGATIVE,0.6209725737571716
$TSLA Spaces I host will always be free.,POSITIVE,0.9943779110908508
"Tesla gets a price target boost to $400 from $375 per share from Deutsche Bank as it sees plenty of growth catalysts in 2023

 $TSLA",POSITIVE,0.9926366806030273
me every time when a new $TSLA PT comes in,NEGATIVE,0.9940694570541382
"Even most bulls have valued $TSLA as the future they can see, and not factoring in further genius vision from Elon.",POSITIVE,0.9372767210006714
$SPY $QQQ $TSLA $AMZN $AAPL $NVDA $ARKK Signing off on the day what a start to September for me smash the like button if you loved these setups. Enjoy your weekend everyone.,POSITIVE,0.982155978679657
Mark your calendars - Tuesday 9/20 12:00PM CENTRAL top Tesla Mustache and Battery GOAT Jordan Giesige of The Limiting Factor  joins us for a deep discussion on Tesla's battery developments. $TSLA,POSITIVE,0.9904656410217285
"Awesome performance this week by $TSLA! 

Congratulations long term investors! 

Way to muscle through! 

I hope you have a great weekend!  

Cheers!",POSITIVE,0.9998403787612915
"$TSLA prediction of $9K per post-split share for 12/31/2030 discounted back at 35% per year:

12/31/23 - $1,101
12/31/24 - $1,487
12/31/25 - $2,007
12/31/26 - $2,710
12/31/28 - $4,938
12/31/30 - $9,000",NEGATIVE,0.9947163462638855
The science behind why  is one of the fastest cars in the world,POSITIVE,0.9995884299278259
It there a reason you don’t give Tesla a credit? $TSLA is the only growing company is the US. Come on . Put your big boy pant on.,NEGATIVE,0.9697853922843933
"Study these Trading Abbreviations!

$SPY $QQQ $TSLA $AAPL",NEGATIVE,0.9969105124473572
"No thanks to you 
You need to acknowledge",NEGATIVE,0.7717565894126892
"Thanks to  for doing the actual hard work of ramping production, and accelerating the transition to sustainable energy.

The largest EV manufacturer in the U.S., making the most American car.

Remember, government doesn't actually produce goods. Hard working citizens do.",POSITIVE,0.9984508752822876
Thank you    7 hour power outage avoided,NEGATIVE,0.5075379014015198
You forgot to mention  and,NEGATIVE,0.9898508787155151
TeslaCorsa is back at Buttonwillow tomorrow! Sold out! Superchargers online!  It’s going to be a blast,POSITIVE,0.9997547268867493
"$SPY 398 put alerted last week, gave 500%+ return.

I will try to give five free alerts in next two weeks with low-cost premium, expecting few of them to give 500%+ 

100  and retweets if you want free play. Let's go 

$SPY $QQQ $AAPL $AMZN $TSLA $META $BABA $GOOGL $MSFT $AMD",NEGATIVE,0.9976432919502258
"THIS DAY IN $TSLAQ HISTORY:

4 years ago the walls were closing in on $TSLA.",NEGATIVE,0.8965659141540527
"When your Not General Counsel signs a notarized affidavit under oath attesting to the fact that her employer posted a materially misleading statement of fact on an SEC-regulated communication medium viewed by millions and ""liked"" by thousands.

Why even have an SEC? $TSLA",NEGATIVE,0.9986690282821655
"When $TSLA begins to run hand over fist, the world will see all these silly Wall Street analysts come out of the wazoo to chase and upgrade Tesla.",POSITIVE,0.9311463236808777
"NEWS: Canadian Minister met with  today at Fremont!

He met with senior management to talk about EVs, the Canadian ecosystem and how Canada can make an economy that works for everyone.",POSITIVE,0.9954555034637451
Owning both $TSLA and $NIO make for a pretty balanced portfolio,POSITIVE,0.9988656044006348
Lot of copycat hedge funds moving in on the long side. This could be fun. $tsla,NEGATIVE,0.6239789128303528
"Another day, another $TSLA overperformance.

Nasdaq -1.26%
QQQ - 1%
$TSLA - 0.65%",NEGATIVE,0.999201238155365
"The most under-respected metric by $TSLAQ and shorts is how quickly EV adoption is accelerating in China. So while $TSLA China won’t export as much to Europe in 2023 (since GigaBerlin is ramping up from current 1,400/wk to ~5K/wk), China demand could double again in 2023 vs 2022.",NEGATIVE,0.9936250448226929
Superchargers at a race track are like UFO sightings. It’s getting exciting! 16x new 250kw Superchargers installed at Buttonwillow Raceway. Now online to support  this weekend.,POSITIVE,0.9729359745979309
"What has gone on with $tsla stock the past couple weeks—and particularly today—is as nutty and disconnected as I’ve ever seen 

And holy shit is that saying something",NEGATIVE,0.9933996200561523
"Hey Tesla it’s greg could you please add this feature, caraoke, and energy usage app to refreshed model S please. We feel neglected",NEGATIVE,0.9924267530441284
$TSLA is looking to kiss the green before the weekend starts.,POSITIVE,0.8641525506973267
Blind spot camera position now adjustable,NEGATIVE,0.9273089170455933
"Well worth the 459 day wait…just took delivery of the best car  makes! Up next, wrap and other mods to set it apart. Video coming soon!",POSITIVE,0.9991482496261597
"From a Tesla group on FB

Big shout out to Gary with Tesla mobile service. He waited some extra time for me to show up, and had my tire pressure all equal and tires rotated in 15 minutes  All in the middle of my parking lot at work!",NEGATIVE,0.9918190240859985
$300 is starting to prove to be a solid support line for buyers to step in. $TSLA,POSITIVE,0.9994394183158875
"Tesla PT Raised to $400 (from $375) at Deutsche Bank, ‘We view 2023 as a pivotal year’   $TSLA",POSITIVE,0.9558156728744507
"I’m heartbroken to hear that wait times for Tesla orders are decreasing as production increases and macro conditions worsen. 

Waiting a year for your car was always the best part of buying a Tesla. I’m worried no one will want one now.  $TSLA",NEGATIVE,0.9943407773971558
Dedicated superchargers for racing at ! To me this is a statement of  showing their support for EV Motorsports!,POSITIVE,0.999170184135437
"The drop in $TSLA China wait times is likely due to the calendar, where in the last month of each quarter all production goes to local delivs (none exported). Look at the monthly skew each qtr between months 1 and 3. In Oct when all production is exported, wait times will jump.",NEGATIVE,0.9989713430404663
All short term concerns some may have about Tesla are irrelevant $tsla,NEGATIVE,0.9991412162780762
"Long wait times are bad for Tesla and also shorter wait times are bad for Tesla. 

Real full / empty parking lots vibe 

$TSLA",NEGATIVE,0.999383807182312
"For those of you *not watching* my $TSLA earnings forecast review videos on YouTube, here’s a sample of what you’re missing ( sound on!) from the video I tweeted today:",NEGATIVE,0.9990886449813843
"""I always have optimism, but I'm realistic. It was not with the expectation of great success that I started  or .” ~",POSITIVE,0.99846351146698
It’s funny. No one said $TSLA increase yesterday was just noise when TSLA was up +1% and NDX -2%.  Only when it’s down it’s just noise.,NEGATIVE,0.6086426973342896
2 weeks from today,POSITIVE,0.8672261834144592
Just secured a $1.5 million oceanfront condo listing looking at directly to SpaceX launches. Happy to be around Elon’s most successful companies $TSLA &amp; SpaceX.,POSITIVE,0.9994187355041504
"After the typhoon, Tesla's Shanghai plant resumed normal operations. Due to the impact of the typhoon, the backlog of Tesla in the factory accelerated logistics.",POSITIVE,0.9832422733306885
2/ YTD $TSLA -15.5% vs NDX -28.0% so let’s not blindly assume it’s beta.  We’re not all indexers and $TSLA YTD FY’22 eps revisions are +44% vs NDX flat.,NEGATIVE,0.9996565580368042
Tesla delivery times continue to improve as production bottlenecks continue to be resolved. Tesla continues to be on track for record q3 numbers. $tsla,POSITIVE,0.9908310770988464
This may be causing some of the weakness in $TSLA today since Bloomberg and others have picked up on it. I’m not worried since it’s likely more due to the rapid increase in Shanghai production capacity (and less needed in Berlin as Berlin ramps up) than any fall-off in demand.,NEGATIVE,0.9871132969856262
my  model 3 got bricked by the software update last night and now service not even available until next week. Tell me again about how Tesla is focusing on service?,NEGATIVE,0.9987717270851135
"NEWS: Deutsche Bank analyst Emmanuel Rosner raised the price target on $TSLA to $400 (from $375) while maintaining a Buy rating.  

""We view 2023 as a pivotal year in which Tesla continues to grow volume at a high pace, enters new segments with Cybertruck and Semi""

1/2",POSITIVE,0.9789392948150635
"Morgan Stanley analyst Adam Jonas: Recommends investors gain/increase exposure to $TSLA “with conviction.""

""The passage of the Inflation Reduction Act (IRA) could be almost too good for Tesla; Assuming $10k IRA 'boost' per unit could be worth &gt;$30bn to Tesla""",NEGATIVE,0.9863228797912598
Electric car imports to Ethiopia is now only 15% custom tax. It is even 100% tax free if it is assembled in the country. We will see lots of  in Addis soon! As GERD started producing electricity this is a very smart move,POSITIVE,0.9994440674781799
"$TSLA sales of ZEV credits won’t be going away anytime soon, says Automotive News. I assume zero TSLA ZEV credit sales in 2026 ($1.6B in 2022). AN argues “Tesla ZEV credits may become a hot commodity” if mnfrs can’t adapt quickly to new rules dictating eligibility for EV credits.",NEGATIVE,0.9988343119621277
"I don’t see $TSLA being able to exceed 340k units in Q4 given the book to bill. I think I will be less, but either way that’s just 10% growth YoY. No stock can sustain a 15x revenue multiple at 10% growth especially when the rate of change is decelerating quickly. $TSLA $TSLAQ",NEGATIVE,0.9967750906944275
"It’s not a coincidence. It’s simply dedication o the craft

$SPY hits target and bounces 

$TSLA chops at low while $spy bounces until it hits target and massive green candle",POSITIVE,0.9865216016769409
Oh and every time $TSLA has reached this level versus the nasdaq has been a decent short selling opportunity.,NEGATIVE,0.9440244436264038
"Some WS analysts are connecting the $TSLA &amp; margin &amp; tax credit dots. 

Deutsche Bank upgrades $TSLA price target to $400 from $375",NEGATIVE,0.9880744814872742
FedEx’s slowing business doesn’t mean Teslas are going to sell less Teslas. $TSLA,NEGATIVE,0.9465175271034241
"Tesla Energy ramp will be spectacular and I think big time operating margin accretive. They won't need to hire a ton more people to sell a ton more Powerwall and Megapack, each being sold out till well into 2024. It's all going to flow straight to Tesla's profitability.

$TSLA",POSITIVE,0.8752655386924744
"1/ Hey Twitter!  Based on  tweet that the Safety Score users down to the 80's are up next, keep in mind  is on 2022.20.x and could stay on that branch until v10.69.3 after AI Day.  To this point  has not downgraded to a lower branch to install FSD. Patience",NEGATIVE,0.5500233769416809
It’s a battle at $300 $TSLA,NEGATIVE,0.9957594275474548
"Morgan Stanley says IRA could mean an additional $30 billion in profits for $TSLA

Doesn’t upgrade price target, nor 2023 &amp; beyond estimates?",NEGATIVE,0.9981332421302795
"RBB reports now, that despite the US priority, the battery cell production at  is to be progressed faster than previously planned,  said.",NEGATIVE,0.9775582551956177
"PUBLIC SERVICE ANNOUNCEMENT 

$TSLA will likely increase the price of  to at least $20,000 and possibly to $25,000 in the next two weeks, so if you haven’t yet bought FSD, you should do as soon as possible.",NEGATIVE,0.9965953230857849
"At 37x 2023 EPS and growing vols/eps at 40%+, $TSLA continues to pick up support among new hedge funds, which have traditionally viewed TSLA as a short due to concerns about EV competition and valuation. Biggest aha moment I get from HFs: The huge FCF ($170B) over next 5 yrs.",POSITIVE,0.6356523633003235
Deutsche Bank just raised its price target on Tesla $TSLA to $400 from $375 while maintaining its Buy rating,NEGATIVE,0.9959580302238464
"More media is rowing back from yesterdays news, as  confirmed that cell production in Berlin will ""start as planned"" and ""ideally both factories will ramp as fast as possible"". No installed equipment will be sent to the US.",NEGATIVE,0.9979275465011597
Watch the resilience in $TSLA today.,POSITIVE,0.9950410723686218
"“But James— what about $TSLA Non-GAAP Earnings and EPS?”
“But James— what about PEG Ratio?”
“When will you finally talk about these important topics?”

Right now is when. Enjoy Part 17:",POSITIVE,0.958764374256134
"Fed ex is a fed ex issue and not macro issue. I think markets will absorb the news today. That why I just bought 3,000 $tsla at $301 and will sell if opportunity is there or hold into next week. Enjoy the weekend everyone!",POSITIVE,0.9875827431678772
"Deutsche Bank raises $TSLA price target to $400, maintains Buy rating.",NEGATIVE,0.9616426825523376
How Tesla $TSLA makes its money,POSITIVE,0.9740492701530457
“Tesla’s Unheard of Margin Potential” by  covered my rant on Giga Nevada’s ability to give $TSLA $1.5+ billion annually starting Jan 1 from the Inflation Reduction Act with his colorful notes below,NEGATIVE,0.9884881377220154
"You know who says something such as this?

A guy leading a purported ""tech company"" who cut R&amp;D spending nearly $200 million between Q2 &amp; Q3 and doesn't HAVE any meaningful patents.

THAT'S who!

$TSLA",NEGATIVE,0.9996088147163391
"As we near qtr-end, $TSLA continues to surge (QTD: TSLA +36% vs NDX +4%) in front of continued positive WS 3Q/4Q vol and earnings revisions; likely TWTR settlement (trial starts 10/17); AI 2 Day buildup (9/30); and S&amp;P investment grade credit upgrade (after 3Q earnings).",POSITIVE,0.7515122294425964
$TSLA FSD take rate is underestimated,NEGATIVE,0.9926502108573914
"The Fed sits in its own little world, ignoring America’s CEOs like $TSLA ‘s  and Starwood’s Barry Sternlicht, and continues to inflict huge economic damage by raising interest rates massively to fight a Covid-supply driven inflation that is already largely in retreat.",NEGATIVE,0.9995918869972229
